Paper_ID,Title,Abstract,Problem_Statement,Solution,Methodology,Dataset,Existing_Systems,Authors,Year,Journal,Conference,DOI,Keywords,Citation_Count,Research_Area,Verification_Stage,Evidence_Sources,Organization_Scope,Product_Identity,Evidence_Reconciliation,Explainability,Human_In_The_Loop,Return_Dispute,Limitations,Research_Gap,TriNetra_Relevance,TriNetra_Module,Source,URL,Relevance_Score,Classification
TRINETRA_0557,Reward-Based Blockchain Infrastructure for 3D Ic Supply Chain Provenance,"In response to the growing demand for enhanced performance and power efficiency, the semiconductor industry has witnessed a paradigm shift toward heterogeneous integration, giving rise to 2.5D/3D chips. These chips incorporate diverse chiplets, manufactured globally and integrated into a single chip. Securing these complex 2.5D/3D integrated circuits (ICs) presents a formidable challenge due to inherent trust issues within the semiconductor supply chain. Chiplets produced in untrusted locations may be susceptible to tampering, introducing malicious circuits that could compromise sensitive information. This paper introduces an innovative approach that leverages blockchain technology to establish traceability for ICs and chiplets throughout the supply chain. Given that chiplet manufacturers are dispersed globally and may operate within different blockchain consortiums, ensuring the integrity of data within each blockchain ledger becomes imperative. To address this, we propose a novel dual-layer approach for establishing distributed trust across diverse blockchain ledgers. The lower layer comprises of a blockchain-based framework for IC supply chain provenance that enables transactions between blockchain instances run by different consortiums, making it possible to trace the complete provenance DAG of each IC. The upper layer implements a multi-chain reputation scheme that assigns reputation scores to entities while specifically accounting for highrisk transactions that cross-blockchain trust zones. This approach enhances the credibility of the blockchain data, mitigating potential risks associated with the use of multiple consortiums and ensuring a robust foundation for securing 2.5D/3D ICs in the evolving landscape of heterogeneous integration.",,Proposes Reward-Based Blockchain Infrastructure for 3D Ic Supply Chai mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Sulyab Thottungal Valapu; Aritri Saha; Bhaskar Krishnamachari; Vivek Menon; Ujjwal Guin,2025,,Academic Conference/Journal,10.1109/host64725.2025.11050057,Blockchain; Supply chain; Provenance; Computer science; Business; Computer security; Petrology; Geology; Marketing,5,Information Systems and Management,Return,Multi-Source,Unknown,None/Unknown,None,Audit Trail,Conditional,No,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for return and unknown verification.,Evidence Collection,OpenAlex,https://doi.org/10.1109/host64725.2025.11050057,11.2,Relevant
TRINETRA_0554,Vind: A Blockchain-Enabled Supply Chain Provenance Framework for Energy Delivery Systems,"Enterprise-level energy delivery systems (EDSs) depend on different software or hardware vendors to achieve operational efficiency. Critical components of these systems are typically manufactured and integrated by overseas suppliers, which expands the attack surface to adversaries with additional opportunities to infiltrate into EDSs. Due to this reason, the risk management of the EDS supply chain is crucial to ensure that we are knowledgeable about the vulnerabilities in software and hardware components that comprise any critical part, quantifiable risk metrics to assess the severity and exploitability of the attack, and provide remediation solutions that can influence a prioritized mitigation plan. There is a need to realize cyber supply chain risk management for industrial control systems’ hardware, software, and computing and networking services associated with bulk electric system (BES) operations. This article proposes a blockchain-based cyber supply chain provenance platform (“Vind”) for EDSs to realize data provenance in a cyber supply chain ecosystem.",This article proposes a blockchain-based cyber supply chain provenance platform (“Vind”) for EDSs to realize data provenance in a cyber supply chain ecosystem.,Proposes Vind: A Blockchain-Enabled Supply Chain Provenance Framework mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Eranga Bandara; Sachin Shetty; Deepak K. Tosh; Xueping Liang,2021,Frontiers in Blockchain,Frontiers in Blockchain,10.3389/fbloc.2021.607320,Blockchain; Supply chain; Computer science; Software; Computer security; Risk management; Risk analysis (engineering); Process management; Business; Operating system,10,Information Systems and Management,Delivery,Marketplace,Unknown,None/Unknown,None,Audit Trail,Conditional,No,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for delivery and unknown verification.,Evidence Collection,OpenAlex,https://doi.org/10.3389/fbloc.2021.607320,11.2,Relevant
TRINETRA_0551,A Blockchain-Based Framework for Supply Chain Provenance,"The complexity of the electronics supply chain has grown significantly due to the expansion of globalization in the 21st century. Electronic parts are now manufactured, distributed, and sold globally. Ensuring the security and integrity of the supply chain has become extremely challenging due to the widespread infiltration of untrusted hardware, specifically, counterfeit and cloned parts. Especially, the provenance of microelectronics and commercial off-the-shelf (COTS) parts becomes prohibitively difficult to track and calls for immediate solutions. In this paper, we present a non-destructive way of ensuring the traceability of electronic parts in the supply chain. We have implemented a blockchain-based framework, which helps to track and trace every chip while they are circulating in the supply chain. The proposed framework is built upon a permissioned blockchain. Hyperledger is used for implementing this framework. A detailed analysis is carried out to present the feasibility of our proposed approach.",,Proposes A Blockchain-Based Framework for Supply Chain Provenance mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Pinchen Cui; Julie Dixon; Ujjwal Guin; Daniel DiMase,2019,IEEE Access,IEEE Access,10.1109/access.2019.2949951,Blockchain; Supply chain; Computer science; Provenance; Computer security; Business; Geology; Marketing; Petrology,151,Hardware and Architecture,End-to-End,Multi-Source,Unknown,None/Unknown,None,Audit Trail,Conditional,No,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for end-to-end and unknown verification.,Evidence Collection,OpenAlex,https://doi.org/10.1109/access.2019.2949951,11.2,Relevant
TRINETRA_0464,Improving Dispute Resolution in Two-Sided Platforms: The Case of Review Blackmail,"We study the relative merits of different dispute resolution mechanisms in two-sided platforms in the context of disputes involving malicious reviews and blackmail. We develop a game-theoretic model of the strategic interactions between a seller and a (potentially malicious) consumer. In our model, the seller takes into account the impact of consumer reviews on his future earnings; recognizing this, a malicious consumer may attempt to blackmail the seller by purchasing the product, posting a negative review, and demanding ransom to remove it. Without a dispute resolution mechanism in place, the presence of malicious consumers in the market can lead to a significant decrease in seller profit, especially in settings characterized by high uncertainty about product quality. The introduction of a standard centralized dispute resolution mechanism (whereby the seller can report allegedly malicious reviews to the host platform, which then judges whether to remove the review) can restore efficiency to some extent but requires the platform’s judgments to be both very quick and highly accurate. We demonstrate that a more decentralized mechanism (whereby the firm is allowed to remove reviews without consulting the platform, subject to ex post penalties for wrongdoing) can be much more effective, while simultaneously alleviating—almost entirely—the need for the platform’s judgments to be quick. Our results suggest that decentralization, when implemented correctly, may represent a more efficient approach to dispute resolution. This paper was accepted by Victor Martínez-de-Albéniz, operations management. Funding: S. A. Yang and A. H. Zhang acknowledge the support of the Hong Kong General Research Fund [Grant “Decentralizing Platform Governance: Innovations from China; Project 17614921]. Supplemental Material: The online appendices are available at https://doi.org/10.1287/mnsc.2022.4655 .","We study the relative merits of different dispute resolution mechanisms in two-sided platforms in the context of disputes involving malicious reviews and blackmail. Without a dispute resolution mechanism in place, the presence of malicious consumers in the market can lead to a significant decrease in seller profit, especially in settings characterized by high uncertainty about product quality. The introduction of a standard centralized dispute resolution mechanism (whereby the seller can report allegedly malicious reviews to the host platform, which then judges whether to remove the review) can restore efficiency to some extent but requires the platform’s judgments to be both very quick and highly accurate. Our results suggest that decentralization, when implemented correctly, may represent a more efficient approach to dispute resolution.",Proposes Improving Dispute Resolution in Two-Sided Platforms: The Cas mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Yiangos Papanastasiou; S. Alex Yang; Angela Huyue Zhang,2023,Management Science,Management Science,10.1287/mnsc.2022.4655,Dispute resolution; Business; Context (archaeology); Product (mathematics); Law and economics; Purchasing; Quality (philosophy); Online dispute resolution; Profit (economics); Computer science,20,Strategy and Management,Dispute Resolution,Seller; Marketplace,Multiple Organizations,None/Unknown,,,Conditional,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for dispute resolution and multiple organizations verification.,Human Review,OpenAlex,https://doi.org/10.1287/mnsc.2022.4655,11.2,Relevant
TRINETRA_0343,Alternative Dispute Resolution Processes within the Framework of the World‐Wide Access‐to‐Justice Movement,"I shall start with a few words about the topic of this workshop. Its official title is 'Dispute Resolution: Civil Justice and its Alternatives'. Alternative dispute resolution (ADR) is usually given a strictly technical meaning, which refers to those devices which are intended to solve disputes, mainly out of court, or by non-judicial devices. This, however, is not the only meaning the conveners of this conference had in mind. Quite properly, they made it clear that what they had in mind was to deal more generally with those deviceswhetherjudicial or notthat have emerged as alternatives to the ordinary or traditional types of procedures. Thus, class actions, for instance, would be part of the topic they envisaged dealing with, as well as access to justice generally, including access to information in the hands of potential litigants (thus, discovery devices as developed, in particular, in the USA). I will follow, in part at least, this broader approach, and will try to analyse the topic, within the framework of the world-wide access to justice movement, indeed, as an important feature of such a movement.","Its official title is 'Dispute Resolution: Civil Justice and its Alternatives'. Alternative dispute resolution (ADR) is usually given a strictly technical meaning, which refers to those devices which are intended to solve disputes, mainly out of court, or by non-judicial devices. This, however, is not the only meaning the conveners of this conference had in mind.",Proposes Alternative Dispute Resolution Processes within the Framewor mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Mauro Cappelletti,1993,Modern Law Review,Modern Law Review,10.1111/j.1468-2230.1993.tb02673.x,Alternative dispute resolution; Economic Justice; Dispute resolution; Political science; Movement (music); Online dispute resolution; Law and economics; Law; Sociology; Aesthetics,136,Strategy and Management,Return,Multi-Source,Unknown,None/Unknown,,,Conditional,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for return and unknown verification.,Marketplace Dashboard,OpenAlex,https://doi.org/10.1111/j.1468-2230.1993.tb02673.x,11.2,Relevant
TRINETRA_0175,Optimal Retail Return Policies with Wardrobing,"Many retailers offer refunds to consumers who, after a trial period, return a product that they find does not fit their needs. Some consumers are willing to use this return option opportunistically for short‐term consumption rather than its intended purpose of resolving fit uncertainty. Such behavior has been termed “wardrobing.” Restocking fees (partial refunds) can be used to combat wardrobing. However, there is a trade‐off involved, since partial refunds will be viewed negatively by consumers who return an item due to a true lack of fit. In this study, we consider how the extent of wardrobing (how many consumers consider such behavior) and the benefit of wardrobing (how much value can be extracted during the trial) impact firm pricing decisions and profits in this retail context. Our results imply that an increase in the extent of wardrobing is most detrimental to profits when the current extent of wardrobing is low. On the contrary, if the extent of wardrobing is already very high, and the benefit of wardrobing to consumers is also high, the retailer can set prices and refunds such that additional wardrobing actually increases firm profits. In a model extension, we show how a retailer can effectively screen wardrobers from ordinary consumers by offering a menu of price/refund pairs, and that such an approach can lead to increased profits if the extent of wardrobing is sufficiently high. Overall, our findings provide new insights into how retailers can set prices and refund policies to effectively manage opportunistic behavior by consumers.","However, there is a trade‐off involved, since partial refunds will be viewed negatively by consumers who return an item due to a true lack of fit.",Proposes Optimal Retail Return Policies with Wardrobing mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Guangzhi Shang; Bikram Ghosh; Michael R. Galbreth,2017,Production and Operations Management,Production and Operations Management,10.1111/poms.12690,Context (archaeology); Business; Product (mathematics); Consumption (sociology); Set (abstract data type); Value (mathematics); Marketing; Microeconomics; Economics; Computer science,116,Management Information Systems,Return,Return Center,Unknown,None/Unknown,,,Conditional,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for return and unknown verification.,Marketplace Dashboard,OpenAlex,https://doi.org/10.1111/poms.12690,11.2,Relevant
TRINETRA_0466,An Introduction to Alternative Dispute Resolution,"The author begins with a brief overview of the history and critical importance of alternative dispute resolution, or ADR. What follows is an in-depth and practical survey of various methods of ADR. For each, the author introduces the method, its history and terminology and then lists its benefits and drawbacks. This introduction serves as a comprehensive practical reference tool for practitioners, as well as laying the groundwork for many of the articles which follow.","The author begins with a brief overview of the history and critical importance of alternative dispute resolution, or ADR.",Proposes An Introduction to Alternative Dispute Resolution mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Joanne Goss,1995,Alberta Law Review,Alberta Law Review,10.29173/alr1098,Terminology; Alternative dispute resolution; Dispute resolution; Resolution (logic); Computer science; Engineering ethics; Management science; Political science; Law; Engineering,21,Strategy and Management,Dispute Resolution,Multi-Source,Unknown,None/Unknown,,,Conditional,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for dispute resolution and unknown verification.,Case Timeline,OpenAlex,https://doi.org/10.29173/alr1098,11.2,Relevant
TRINETRA_0468,Dispute Resolution in Transnational Securities Transactions,"This book explores the transnational legal infrastructure for dispute resolution in transnational securities transactions. It discusses the role of law and dispute resolution in securities transactions, the types of disputes arising from them, and the institutional and legal aspects of dispute resolution, both generally and regarding aggregate litigation. It illustrates different dispute resolution systems and aggregate litigation methods, and examines the legal issues of dispute resolution arising from transnational securities transactions. In addition, the book proposes two systems of dispute resolution for transnational securities transactions depending on the type of dispute: collective redress through arbitration and a network of alternative dispute resolution systems.","This book explores the transnational legal infrastructure for dispute resolution in transnational securities transactions. It discusses the role of law and dispute resolution in securities transactions, the types of disputes arising from them, and the institutional and legal aspects of dispute resolution, both generally and regarding aggregate litigation. It illustrates different dispute resolution systems and aggregate litigation methods, and examines the legal issues of dispute resolution arising from transnational securities transactions. In addition, the book proposes two systems of dispute resolution for transnational securities transactions depending on the type of dispute: collective redress through arbitration and a network of alternative dispute resolution systems.",Proposes Dispute Resolution in Transnational Securities Transactions mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Tiago Andreotti e Silva,2017,Hart Publishing eBooks,Hart Publishing eBooks,10.5040/9781509908462,Dispute resolution; Arbitration; Redress; Online dispute resolution; Business; Dispute mechanism; Alternative dispute resolution; Resolution (logic); Law and economics; Law,21,Finance,Dispute Resolution,Multi-Source,Unknown,None/Unknown,,,Conditional,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for dispute resolution and unknown verification.,Marketplace Dashboard,OpenAlex,https://doi.org/10.5040/9781509908462,11.2,Relevant
TRINETRA_0339,Online dispute resolution: an artificial intelligence perspective,"Litigation in court is still the main dispute resolution mode. However, given the amount and characteristics of the new disputes, mostly arising out of electronic contracting, courts are becoming slower and outdated. Online Dispute Resolution (ODR) recently emerged as a set of tools and techniques, supported by technology, aimed at facilitating conflict resolution. In this paper we present a critical evaluation on the use of Artificial Intelligence (AI) based techniques in ODR. In order to fulfill this goal, we analyze a set of commercial providers (in this case twenty four) and some research projects (in this circumstance six). Supported by the results so far achieved, a new approach to deal with the problem of ODR is proposed, in which we take on some of the problems identified in the current state of the art in linking ODR and AI.","Litigation in court is still the main dispute resolution mode. However, given the amount and characteristics of the new disputes, mostly arising out of electronic contracting, courts are becoming slower and outdated. Online Dispute Resolution (ODR) recently emerged as a set of tools and techniques, supported by technology, aimed at facilitating conflict resolution.",Proposes Online dispute resolution: an artificial intelligence perspe mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Davide Carneiro; Paulo Nováis; Francisco Andrade; John Zeleznikow; José Neves,2012,Artificial Intelligence Review,Artificial Intelligence Review,10.1007/s10462-011-9305-z,Online dispute resolution; Dispute resolution; Perspective (graphical); Computer science; Set (abstract data type); Conflict resolution; Resolution (logic); Order (exchange); State (computer science); Alternative dispute resolution,96,Strategy and Management,Dispute Resolution,Multi-Source,Unknown,None/Unknown,,,Conditional,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for dispute resolution and unknown verification.,Evidence Consistency,OpenAlex,https://doi.org/10.1007/s10462-011-9305-z,11.2,Relevant
TRINETRA_0414,ONLINE DISPUTE RESOLUTION AND JUSTICE SYSTEM INTEGRATION: BRITISH COLUMBIA’S CIVIL RESOLUTION TRIBUNAL,"This article undertakes a brief comparison of private and public online dispute resolution [ODR] systems before providing an overview of the Civil Resolution Tribunal [CRT], Canada’s first online tribunal, and its ODR processes. The article discusses why the CRT has come to be, how it has been implemented, as well as its implications for civil justice reform more broadly. A main proposition is that the transformational potential of ODR will only be realized when ODR is fully integrated with public justice processes. This proposition is not without its difficulties, as the CRT’s experience illustrates. To this end, the article also provides an introduction to some of the opportunities and challenges offered by an integrated ODR system like the CRT as well as some of the steps the CRT has taken to meet these demands as transparently and collaboratively as possible.","This article undertakes a brief comparison of private and public online dispute resolution [ODR] systems before providing an overview of the Civil Resolution Tribunal [CRT], Canada’s first online tribunal, and its ODR processes.",Proposes ONLINE DISPUTE RESOLUTION AND JUSTICE SYSTEM INTEGRATION: BR mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Shannon Salter,2017,Windsor Yearbook of Access to Justice,Windsor Yearbook of Access to Justice,10.22329/wyaj.v34i1.5008,Tribunal; Online dispute resolution; Economic Justice; Dispute resolution; Proposition; Transformational leadership; Political science; Resolution (logic); Law; Alternative dispute resolution,41,Strategy and Management,Return,Multi-Source,Unknown,None/Unknown,,,Conditional,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for return and unknown verification.,Marketplace Dashboard,OpenAlex,https://doi.org/10.22329/wyaj.v34i1.5008,11.2,Relevant
TRINETRA_0413,Online Dispute Resolution: Consumer Redress in a Global Market Place,"Online dispute resolution (“ODR”) can be conceived as a means to achieve some of the most powerful legal ideals of the Western legal tradition. Among these are: (1) Legal Certainty : In making individual plans, decisions, and choices everyone is entitled to know what the law is in advance. Therefore, laws shall be public, written in everyday language, and shall not be changed too often. The application of laws shall be a simple operation (legal syllogism) so that citizens do not need attorneys, and judges are just la bouche de la loi (Montesquieu).",Online dispute resolution (“ODR”) can be conceived as a means to achieve some of the most powerful legal ideals of the Western legal tradition.,Proposes Online Dispute Resolution: Consumer Redress in a Global Mark mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Gralf-Peter Calliess,2006,German Law Journal,German Law Journal,10.1017/s2071832200004995,Redress; Law; Certainty; Simple (philosophy); Online dispute resolution; Dispute resolution; Political science; Legal certainty; Resolution (logic); Law and economics,43,Strategy and Management,Dispute Resolution,Multi-Source,Unknown,None/Unknown,,,Conditional,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for dispute resolution and unknown verification.,Marketplace Dashboard,OpenAlex,https://doi.org/10.1017/s2071832200004995,11.2,Relevant
TRINETRA_0467,"Courts, Clans and Companies: Mobile Money and Dispute Resolution in Somaliland","One of the world’s most ambitious experiments in mobile money is underway in the Somali territories. In the absence of a strong central government and internationally recognized banking institutions, remittance companies and the telecoms industry have been innovating to provide services unique to the Somali context, which is making the economy increasingly ‘cashless’. Mobile money has posed new regulatory and legal challenges, particularly when disputes involving consumers are involved. This article focuses on a case study from Somaliland (the northern, self-declared independent region of Somalia) and examines Zaad, the dominant mobile money platform. Given the weak state institutions, there are a variety of actors, including private companies, government police and courts, sharia courts and traditional elders that play an active role in resolving conflicts that result from mobile money transactions, forging a hybrid judicial approach. We examine how these different actors intervene and create an enabling environment to allow innovation and foster trust in a region of the world that is frequently characterized as violent and lawless.","This article focuses on a case study from Somaliland (the northern, self-declared independent region of Somalia) and examines Zaad, the dominant mobile money platform.","Proposes Courts, Clans and Companies: Mobile Money and Dispute Resolu mechanism for product/evidence verification.",Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Nicole Stremlau; Ridwan Osman,2015,Stability International Journal of Security and Development,Stability International Journal of Security and Development,10.5334/sta.gh,Somali; Context (archaeology); Government (linguistics); Business; Negotiation; Clan; Dispute resolution; Remittance; Alternative dispute resolution; Variety (cybernetics),30,Sociology and Political Science,Dispute Resolution,Marketplace,Unknown,None/Unknown,,,Conditional,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for dispute resolution and unknown verification.,Evidence Consistency,OpenAlex,https://doi.org/10.5334/sta.gh,11.2,Relevant
TRINETRA_0522,Multiple-Product Firms and Product Switching,"This paper examines the frequency, pervasiveness, and determinants of product switching by US manufacturing firms. We find that one-half of firms alter their mix of five-digit SIC products every five years, that product switching is correlated with both firm- and firm-product attributes, and that product adding and dropping induce large changes in firm scope. The behavior we observe is consistent with a natural generalization of existing theories of industry dynamics that incorporates endogenous product selection within firms. Our findings suggest that product switching contributes to a reallocation of resources within firms toward their most efficient use. (JEL L11, L21, L25, L60)","This paper examines the frequency, pervasiveness, and determinants of product switching by US manufacturing firms.",Proposes Multiple-Product Firms and Product Switching mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Andrew B. Bernard; Stephen J. Redding; Peter K. Schott,2010,American Economic Review,American Economic Review,10.1257/aer.100.1.70,Product (mathematics); Scope (computer science); Generalization; Economics; Industrial organization; New product development; Product market; Microeconomics; Business; Marketing,913,Economics and Econometrics,Pre-Production,Multi-Source,Unknown,None/Unknown,None,None,Conditional,No,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for pre-production and unknown verification.,Marketplace Dashboard,OpenAlex,https://doi.org/10.1257/aer.100.1.70,11.2,Relevant
TRINETRA_0553,"Let'sTrace — Blockchain, Federated Learning and TUF/In-ToTo Enabled Cyber Supply Chain Provenance Platform","“Let'sTrace” is a blockchain-enabled cyber supply chain provenance platform. It enables cyber supply chain verification with TUF (The update framework) and In-ToTo frameworks. In this paper, we discuss a prototype where the TUF and In-ToTo frameworks have been integrated into a blockchain smart contract platform to facilitate robust supply chain verification functions. In this paper, we describe the TUF and In-ToTo frameworks and how they are implemented as the secure software update system which can verify the software update and use In-ToTo metadata files as the software supply chain end-to-end verification. Further, we have proposed a mechanism to analyze cyber supply chain information and software updates on different parties using a blockchain-enabled federated learning system. With this approach, we make the cyber supply chain more secure, reliable, and meaningful to conduct further analytics efficiently. This paper aims to demonstrate how through the use of our integrated approach, cyber defenders can harden relevant SSCs thus reducing a multitude of attack vectors leading to a stronger overall security posture.",,"Proposes Let'sTrace — Blockchain, Federated Learning and TUF/In-ToTo  mechanism for product/evidence verification.",Empirical Data Analysis / ML,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Eranga Bandara; Sachin Shetty; Abdul Rahman; Ravi Mukkamala,2021,MILCOM 2021 - 2021 IEEE Military Communications Conference (MILCOM),MILCOM 2021 - 2021 IEEE Military Communications Conference (MILCOM),10.1109/milcom52596.2021.9653024,Blockchain; Supply chain; Computer science; Metadata; Software; Smart contract; Software engineering; Computer security; World Wide Web; Operating system,13,Information Systems,Return,Marketplace,Unknown,None/Unknown,Single Source,Audit Trail,Conditional,No,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for return and unknown verification.,Evidence Collection,OpenAlex,https://doi.org/10.1109/milcom52596.2021.9653024,11.2,Relevant
TRINETRA_0549,"PLM, process, practice and provenance: knowledge provenance in support of business practices in Product Lifecycle Management","Structured information supports processes, but practices require unstructured, contextual and tacit knowledge. However, acquiring information system based tacit knowledge used in decision-making has been a major challenge in the last three decades. This task became even harder as technology enabled firms, especially manufacturing began to distribute their operations globally and in turn also globally distributed their decision makers. Product Lifecycle Management (PLM) involves many practices as well as processes. Singularity, cohesion and cued availability are some of the unique characteristics of these practices. Start and smart parts and Virtual Collaboration Rooms are some prevalent approaches used to address these practices. In this article, a knowledge provenance framework is used to develop a broader approach to elicit and structure some of the knowledge associated with these practices and is illustrated with an example.","However, acquiring information system based tacit knowledge used in decision-making has been a major challenge in the last three decades.","Proposes PLM, process, practice and provenance: knowledge provenance  mechanism for product/evidence verification.",Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Michael Grieves; Mohan Tanniru,2008,International Journal of Product Lifecycle Management,International Journal of Product Lifecycle Management,10.1504/ijplm.2008.019969,Product lifecycle; Knowledge management; Tacit knowledge; Process management; Business; Application lifecycle management; New product development; Computer science; Engineering; Marketing,23,Management Information Systems,Return,Multi-Source,Unknown,None/Unknown,None,Audit Trail,Conditional,No,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for return and unknown verification.,Evidence Collection,OpenAlex,https://doi.org/10.1504/ijplm.2008.019969,11.2,Relevant
TRINETRA_0556,A Modular Blockchain Framework for Enabling Supply Chain Provenance,"The exponential growth of electronic devices manufactured and produced is made possible due to the globalization of the semiconductor supply chain. However, this globalization of design, manufacturing, and distribution of electronic components and systems could potentially introduce counterfeit integrated circuits (ICs), devices, or systems blended with genuine products. These counterfeit components pose a severe threat to our critical infrastructures relying on electronics. Due to the lack of sufficient observability and transparency, it is exceptionally challenging to monitor, manage, and control a healthy electronics supply chain. Besides, an adversary can easily compromise the electronic component's integrity and remain undetected due to the lack of traceability of parts and systems in the supply chain. In this paper, we propose a modular blockchain network for building a tamper-resistant record for the electronics supply chain. Each supply chain entity records specific information about the electronic products' life cycle stage, e.g., manufacturing, assembly, distribution, and usage. This allows each electronic system, as well as its embedded IC components, to be traced back to its origin, providing a thorough history of manufacturing, distribution, and integration records for supply chain provenance. Our proposed blockchain framework protects all the propriety information of all entities in the blockchain, where only the constant-size cryptographically secure hashes of the internal documentation/files are being recorded on the chain.","However, this globalization of design, manufacturing, and distribution of electronic components and systems could potentially introduce counterfeit integrated circuits (ICs), devices, or systems blended with genuine products. Due to the lack of sufficient observability and transparency, it is exceptionally challenging to monitor, manage, and control a healthy electronics supply chain. Besides, an adversary can easily compromise the electronic component's integrity and remain undetected due to the lack of traceability of parts and systems in the supply chain.",Proposes A Modular Blockchain Framework for Enabling Supply Chain Pro mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Yadi Zhong; Amaar Ebrahim; Ujjwal Guin; Vivek Menon,2023,,Academic Conference/Journal,10.1109/paine58317.2023.10318006,Supply chain; Counterfeit; Electronics; Computer science; Blockchain; Traceability; Modular design; Hash function; Electronic component; Embedded system,6,Hardware and Architecture,Return,Multi-Source,Single Organization,RFID,None,Knowledge Graph,Conditional,No,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for return and single organization verification.,Evidence Collection,OpenAlex,https://doi.org/10.1109/paine58317.2023.10318006,11.2,Relevant
